user,COMPLIANT,SOCIAL,CAREFULL,RISK_TAKER,AUTONOMOUS,primary_dim,O,C,E,A,N
RFJ2193,0.0,0.0,0.0,0.07205506356377281,0.0,RISK_TAKER,40,17,41,23,29
RFS1633,0.06233379907462515,0.07947713324376152,0.14473978080675307,0.0,0.1118837808019306,CAREFULL,32,37,17,21,30
RFS2923,0.0,0.0,0.0,0.4428049337103215,0.0650330442851811,RISK_TAKER,45,22,17,24,25
RGB0263,0.0011966602522949395,0.09204364502202798,0.0,0.04499691423802814,0.0,SOCIAL,40,30,44,13,20
RGB0901,0.0,0.0603981024347711,0.0,0.015208861673722825,0.03349978144805407,SOCIAL,17,12,43,14,29
RGB1346,0.005219193676275219,0.0,0.0,0.5696130208510854,0.0,RISK_TAKER,40,40,26,13,26
RGB1581,0.0,0.0,0.03981262604099913,0.18247336068230302,0.06557755520391365,RISK_TAKER,39,30,23,21,36
RGB1869,0.15826214170695777,0.0,0.0971901098540759,0.48850767423787717,0.0,RISK_TAKER,44,40,21,24,27
RGM3111,0.0009026416825222966,0.17423868239287815,0.0,0.11736945082625677,0.10816752286856003,SOCIAL,39,30,10,46,23
RGP0451,0.1046053811439871,0.0,0.11312851101613386,0.6435674651136988,0.0,RISK_TAKER,18,12,24,27,24
RGR0706,0.0,0.0,0.06479340656938393,0.0,0.0,CAREFULL,20,15,23,37,30
RHA3613,0.0,0.018517879992035764,0.01717759386704262,0.006086897623635413,0.0,SOCIAL,26,21,19,40,31
RHB1721,0.0,0.0,0.0,0.0,0.0,COMPLIANT,41,25,43,25,29
RHD0787,0.0,0.027334996520757698,0.0,0.0,0.0,SOCIAL,38,44,22,19,20
RHF0046,0.03799493031154433,0.037651176507543856,0.03865527566634656,0.0,0.0,CAREFULL,18,14,18,26,33
RHG1647,0.0228830843066197,0.0,0.0,0.0,0.012918856095871269,COMPLIANT,23,16,24,32,37
RHL0268,0.0,0.0,0.0,0.5650331698253049,0.0,RISK_TAKER,14,18,42,23,32
RHM3909,0.0,0.0,0.0,0.11086066892736848,0.060250313846456176,RISK_TAKER,39,18,12,17,37
RHO0678,0.0,0.0,0.0,0.12830781050446816,0.18621676530046521,AUTONOMOUS,33,40,27,33,28
RHR2835,0.0,0.0746411616043545,0.005749025894949669,0.21492724337041488,0.0,RISK_TAKER,17,18,23,18,37
RIB1582,0.055632324358119614,0.05355537859457891,0.009945494156880006,0.022906354629618552,0.0,COMPLIANT,20,19,35,43,31
RIE2876,0.0,0.0512236420696138,0.0,0.007674416760582975,0.0,SOCIAL,40,40,22,10,31
RIJ2470,0.0,0.0,0.0,0.7568974592594825,0.0,RISK_TAKER,35,24,23,48,38
RIK1631,0.0,0.0,0.0,0.0,0.058534453485987,AUTONOMOUS,41,42,35,16,31
RIS2436,0.2932763800188927,0.02978847950424862,0.24067601148437529,0.0,0.19585019160920938,COMPLIANT,37,38,18,24,34
RJA0402,0.04290106249980642,0.0,0.03902184489986136,0.49729708930660094,0.14016870362401868,RISK_TAKER,33,39,30,31,41
RJB1151,0.11297120934487377,0.0,0.06140168951909993,0.01675202311580963,0.10450594832698169,COMPLIANT,19,39,43,16,24
RJB1424,0.0017038972372692793,0.010534305856110895,0.0,0.08966581508555714,0.0,RISK_TAKER,18,35,12,21,30
RJB2622,0.0,0.0508791100889781,0.0,0.4145956150638843,0.0,RISK_TAKER,32,40,49,41,28
RJD2647,0.09639129297021422,0.13805130673066,0.05990331834866708,0.047647587109004054,0.0095625945515195,SOCIAL,15,30,23,35,17
RJF3299,0.0,0.04186287227210044,0.02453679687959922,0.2971215208866371,0.2032461753137885,RISK_TAKER,43,14,34,35,31
RJF3634,0.0,0.0,0.0,0.15919990477656776,0.0,RISK_TAKER,42,45,19,44,24
RJG2239,0.0,0.0,0.0,0.053413073696464704,0.0,RISK_TAKER,49,41,37,45,25
RJG3325,0.0,0.0,0.007330440519625051,0.105610460267013,0.002681897220338103,RISK_TAKER,12,17,23,20,32
RJH0219,0.4018989618432613,0.07071999057117563,0.333847438719617,0.06703960521518836,0.34155711528397525,COMPLIANT,39,23,45,22,33
RJH3796,0.038189057355963785,0.10211579584000448,0.11664932563211612,0.0,0.07046079280460023,CAREFULL,38,32,38,37,28
RJM0343,0.0,0.0,0.0,0.2930201339052278,0.0706111405937169,RISK_TAKER,38,33,30,39,31
RJM3227,0.0,0.1405192507374146,0.0,0.0,0.0,SOCIAL,40,36,41,43,32
RJM3957,0.05206978520659443,0.029768060372827237,0.07682855675014526,0.004031594715499187,0.0,CAREFULL,42,36,23,40,26
RJO1791,0.4747406763603729,0.0,0.2591736262775357,0.1684562643672794,0.0,COMPLIANT,39,31,16,39,26
RJP1091,0.07747613618401564,0.0,0.011997329875350116,0.0,0.07644491547962876,COMPLIANT,40,24,40,46,28
RJS0846,0.0,0.0,0.011997329875350113,0.0,0.0,CAREFULL,46,42,35,41,35
RJS3256,0.0,0.0,0.0,0.0,0.05015835383981422,AUTONOMOUS,17,50,20,18,29
RJS3479,0.0,0.0,0.0,0.015276171489651198,0.0,RISK_TAKER,46,40,36,36,25
RJW1440,0.10018955618406034,0.32874303110164255,0.02472944123761118,0.5407235091792398,0.11181873305747911,RISK_TAKER,43,38,26,20,28
RJW2318,0.0,0.07329920299000554,0.0,0.42198167224234256,0.0,RISK_TAKER,42,47,39,27,24
RKA2561,0.07062830358284175,0.1591119060841623,0.0,0.08703764031304355,0.018679718429525802,SOCIAL,14,40,42,38,26
RKE1589,0.2342573091389806,0.0,0.1667460539464404,0.1822983119424353,0.09916758280848385,COMPLIANT,30,39,50,34,37
RKG2587,0.02645934931710193,0.0,0.0634387785575951,0.7773260755888507,0.0,RISK_TAKER,32,36,18,15,32
RKH1569,0.0,0.04641670281662662,0.0,0.054252616991920716,0.0,RISK_TAKER,43,42,33,16,25
RKH1801,0.0,0.0,0.011997329875350116,0.717517606969521,0.062185611407287365,RISK_TAKER,40,19,23,40,33
RKH2877,0.0,0.0,0.028651343874616347,0.0,0.03805651691944983,AUTONOMOUS,50,40,38,18,27
RKH3803,0.0,0.0,0.0,0.0,0.0,COMPLIANT,50,38,19,11,34
RKJ3379,0.0,0.10555063698228973,0.011814011223451193,0.06490716009024167,0.2766077772969561,AUTONOMOUS,34,33,45,41,28
RKL2682,0.0,0.03372559874922585,0.0,0.041254661006652926,0.14298355270531876,AUTONOMOUS,42,41,22,37,37
RKM3650,0.03722295615611888,0.06069687730975886,0.053987984439075494,0.0,0.0,SOCIAL,39,49,44,42,23
RKW1754,0.016647342245859023,0.12386898097173966,0.018355892894311335,0.6739772946246101,0.0,RISK_TAKER,48,24,25,36,33
RLB1334,0.0,0.0058806266660821884,0.0,0.09198210360508054,0.0,RISK_TAKER,41,15,35,38,27
RLH0358,0.04892709579498307,0.0,0.03222270371598519,0.016391149078861484,0.0,COMPLIANT,42,18,23,16,31
RLH1548,0.0,0.0,0.0,0.09789762328935174,0.06240664307333774,RISK_TAKER,18,21,43,16,29
RLK3490,0.016057060074180247,0.0,0.0,0.0,0.0,COMPLIANT,43,33,35,17,35
RLP3268,0.10017139316286906,0.0,0.04601570612337558,0.3641639521215766,0.054340704592091456,RISK_TAKER,10,37,27,35,33
RLR0365,0.3284715600409764,0.0,0.17215319393792386,0.008486698628843799,0.0,COMPLIANT,46,38,24,40,30
RLS0761,0.06102191480278137,0.3664375579014893,0.05500660658679826,0.47662818261688095,0.266755096053044,RISK_TAKER,40,43,37,37,21
RLS1738,0.0,0.05396447036763018,0.0,0.0,0.0,SOCIAL,21,15,37,19,28
RMB0885,0.0,0.0,0.0,0.0,0.011346662376970493,AUTONOMOUS,39,21,46,47,20
RMB2275,0.059817979328404616,0.0,0.12073513374623347,0.26247350248137147,0.015968691632501166,RISK_TAKER,38,17,39,18,32
RMC2177,0.0,0.0,0.0,0.0,0.0,COMPLIANT,37,17,43,28,33
RMD0792,0.0,0.04281535071190339,0.0,0.07856205487266867,0.0,RISK_TAKER,49,23,35,37,33
RME0448,0.0,0.0,0.0,0.6786554113958019,0.0,RISK_TAKER,44,26,37,33,26
RME2477,0.017697737066962982,0.0,0.0,0.2926864039892525,0.039590891198713105,RISK_TAKER,50,48,39,18,23
RML2759,0.0,0.0,0.0,0.0,0.0,COMPLIANT,47,42,17,41,29
RML2789,0.0,0.029112999772297223,0.0,0.022259509752739548,0.13913649169764777,AUTONOMOUS,37,44,38,35,33
RMN1355,0.0,0.0,0.0,0.0016254883443752016,0.0,RISK_TAKER,39,34,15,36,26
RMO2439,0.0717233712919207,0.0,0.034794607620795726,0.015040988114029822,0.0,COMPLIANT,37,42,41,14,29
RMP3510,0.0,0.0,0.0,0.5921236689485276,0.04541838906668669,RISK_TAKER,40,23,11,18,29
RMR0341,0.009111558245548478,0.0,0.0,0.026922226119316647,0.0,RISK_TAKER,19,19,18,36,29
RMR2694,0.0,0.0436712904710493,0.0,0.07598742526422901,0.057189122171740915,RISK_TAKER,44,15,47,10,29
RNB0519,0.0,0.0,0.0,0.012638578513850722,0.0,RISK_TAKER,35,20,18,25,28
RNB2679,0.0,0.0,0.0,0.009967148848678003,0.00022756608768934424,RISK_TAKER,37,30,38,16,28
RNC3417,0.0,0.0,0.07160851106858404,0.0,0.14234210001567055,AUTONOMOUS,19,22,19,45,33
RND1473,0.04666007505227622,0.0,0.0,0.0,0.0,COMPLIANT,43,36,38,14,28
RNM0466,0.0,0.0,0.0,0.002626855380788971,0.0,RISK_TAKER,32,34,34,15,32
ROA3171,0.0,0.07328677429790025,0.0,0.07729764960537717,0.0,RISK_TAKER,45,10,19,21,31
ROB2744,0.0,0.0,0.0,0.0,0.14043330159290623,AUTONOMOUS,20,41,50,19,21
ROH1347,0.07678093860490437,0.09592349849827271,0.0342232786918031,0.017507092831346882,0.0,SOCIAL,39,37,17,41,27
ROH3778,0.0,0.07556674578548529,0.0,0.5784147356174348,0.0,RISK_TAKER,37,45,37,20,29
ROR3483,0.024295500233547176,0.0,0.0,0.023747914444091637,0.0,COMPLIANT,35,14,40,30,28
ROR3967,0.0,0.0,0.0,0.0,0.0,COMPLIANT,46,33,32,20,26
ROS2030,0.0528255087539921,0.10610307366270953,0.0,0.7721746200331909,0.0,RISK_TAKER,34,30,12,24,28
RPB0029,0.0,0.05792991840492593,0.0,0.03625492894091714,0.0,SOCIAL,42,36,42,14,37
RPC0205,0.11432890386430204,0.2728562952421112,0.07514195821168006,0.6515396731143202,0.0666237124556615,RISK_TAKER,37,16,45,19,27
RPF2614,0.04389712609120442,0.14688590713689142,0.0,0.051735451604575475,0.0,SOCIAL,24,18,43,38,26
RPG0403,0.14876443765986366,0.2128927451527841,0.07102066690954911,0.07110222935254996,0.15431041459252187,SOCIAL,12,37,12,35,23
RPH2326,0.0,0.0,0.0,0.03830437887678416,0.04335032453524598,AUTONOMOUS,48,42,13,14,33
RPL2640,0.0048079539442848086,0.05344513122281693,0.0,0.41674083429213027,0.0,RISK_TAKER,30,42,38,40,27
RPS3617,0.0,0.0,0.0,0.03647426873711023,0.0,RISK_TAKER,42,38,16,26,21
RPW0026,0.0,0.0,0.0,0.0,0.0,COMPLIANT,36,39,26,16,32
RPW2445,0.0,0.0,0.0,0.0,0.2817838177129189,AUTONOMOUS,17,26,24,23,28
RQN2039,0.06239891849051041,0.19552095716225598,0.0,0.5578516124589411,0.0,RISK_TAKER,41,36,44,14,27
RQR3924,0.04738010287685202,0.0,0.0,0.012294257328174846,0.01124053898869061,COMPLIANT,40,18,12,49,26
RRA0643,0.0,0.08130718393936125,0.0,0.07399023736085504,0.17113716734467294,AUTONOMOUS,33,32,13,37,30
RRD2697,0.041792645216451665,0.0,0.040550658237775,0.349510174259128,0.05537804440274271,RISK_TAKER,39,39,25,28,30
RRH0638,0.0,0.0,0.0036270327665484784,0.0,0.01491028393357761,AUTONOMOUS,43,19,36,25,34
RRH3057,0.011480062574003429,0.1827422816525655,0.0,0.36606014373751855,0.0,RISK_TAKER,43,24,13,40,39
RRM2175,0.03019503005361777,0.06850854988214455,0.03239670328469196,0.33204536909849813,0.0,RISK_TAKER,33,49,38,33,33
RRM3789,0.0,0.0,0.0,0.021180424497024446,0.0,RISK_TAKER,37,34,16,45,26
RRS2359,0.09882106116028978,0.0,0.1658108223544233,0.0,0.1758613543499122,AUTONOMOUS,35,36,35,48,24
RRT1417,0.00936457099013737,0.0869386882589726,0.0,0.0,0.0,SOCIAL,40,23,40,10,29
RSA2941,0.000908450426055846,0.03297293905881099,0.0,0.0,0.035424155760261,AUTONOMOUS,39,14,12,44,24
RSE2181,0.0,0.08637366542399774,0.0,0.0,0.0,SOCIAL,11,19,43,30,21
RSE2382,0.0,0.0,0.0,0.6432069072090052,0.0,RISK_TAKER,48,30,17,45,31
RSG0687,0.010720889746865284,0.03947762313899844,0.0,0.0,0.029142202079037307,SOCIAL,17,10,45,31,32
RSG2931,0.0,0.0,0.0,0.0010556386716644953,0.0,RISK_TAKER,40,37,45,36,35
RSJ0891,0.04336972960108692,0.13049058745270883,0.0,0.2766144744148708,0.014797685900051552,RISK_TAKER,36,24,37,20,39
RSM1089,0.0,0.10417777461677831,0.0,0.04967752566956079,0.0,SOCIAL,36,40,25,40,34
RSM3742,0.0,0.0,0.0,0.09662237415653203,0.03267702117257037,RISK_TAKER,38,19,41,30,33
RSR2681,0.07782790719906617,0.06599392125426722,0.041433923259569655,0.0,0.0,COMPLIANT,30,40,45,17,32
RSS0875,0.06885824426316078,0.02470513075035258,0.05509396178587902,0.07961700285614129,0.4714754482845565,AUTONOMOUS,39,45,36,36,20
RSS3182,0.0,0.0,0.0,0.0,0.06848028895345964,AUTONOMOUS,41,39,20,22,27
RSV2438,0.020396653389221694,0.0,0.029975146042306937,0.5061515855376384,0.0,RISK_TAKER,40,19,22,42,34
RSV3166,0.0,0.12449557595282808,0.0,0.5985621488630214,0.004941377084304496,RISK_TAKER,16,14,18,21,29
RSW3232,0.0,0.0,0.0,0.13535052281945908,0.0,RISK_TAKER,22,17,21,39,28
RTA1201,0.010158595225626283,0.0,0.0,0.049082555233350866,0.0,RISK_TAKER,35,42,20,27,32
RTD0762,0.07101683206498076,0.322065760136455,0.0,0.08970630313751572,0.2474508654823285,SOCIAL,43,37,21,39,30
RTM0849,0.0,0.09032836656510017,0.0,0.14517656936994486,0.07835303429883828,RISK_TAKER,38,47,16,16,26
RTN3680,0.0,0.23306806270120325,0.0,0.16778840932609806,0.079502142854452,SOCIAL,41,31,33,16,28
RTP0754,0.1297370525280354,0.0,0.08269596084739302,0.021172968629844285,0.2460873329690933,AUTONOMOUS,39,37,46,15,37
RTS2009,0.11443454909480757,0.0,0.15790516926879658,0.03282575669995108,0.0,CAREFULL,41,20,40,17,36
RTW2758,0.0,0.0,0.0,0.13448630343456855,0.0,RISK_TAKER,40,39,29,11,32
RUB1156,0.0,0.14858286576678578,0.0,0.01723634072031722,0.0,SOCIAL,37,17,43,37,30
RUC1198,0.04678943170036717,0.08895039038080453,0.0,0.00649103480095482,0.0,SOCIAL,47,23,15,34,28
RVB0303,0.0419883472737536,0.0,0.03965091050621748,0.0,0.016411987950649656,COMPLIANT,34,10,45,50,28
RVH0535,0.0,0.0,0.0,0.0,0.0,COMPLIANT,16,30,35,19,32
RVL1688,0.0,0.0,0.0,0.0,0.0,COMPLIANT,24,16,17,44,27
RVR0095,0.08285500205869724,0.07907144277758736,0.020462766303905033,0.02315754804826666,0.0,COMPLIANT,41,17,39,19,12
RVV0317,0.0,0.0,0.05706729123743306,0.0,0.024029995041556364,CAREFULL,16,22,35,15,31
RWH3312,0.0,0.0,0.02079810056444591,0.01898274771660355,0.14644181205880802,AUTONOMOUS,31,34,22,50,28
RWN1705,0.0,0.02467815662024616,0.0,0.0,0.019711974651540065,SOCIAL,30,48,26,24,23
RWS3699,0.0,0.0,0.0,0.0,0.0,COMPLIANT,40,42,22,12,26
RXG1504,0.39488391238930587,0.0,0.23277558793051878,0.071500383434938,0.08068363853663535,COMPLIANT,31,41,22,43,27
RXN2265,0.0,0.0,0.0,0.2580977539832223,0.0,RISK_TAKER,41,19,43,17,29
SAB0817,0.0,0.1569972410067591,0.0,0.0,0.0,SOCIAL,34,38,41,34,31
SAB1954,0.01690224186244875,0.0,0.03656143671729636,0.5284408437489045,0.0,RISK_TAKER,42,16,17,43,23
SAB2761,0.0,0.03931865245575668,0.0,0.1740444979695154,0.020041627564295793,RISK_TAKER,40,34,23,35,33
SAB3286,0.0031935859175084773,0.0,0.0,0.04855011745475246,0.0,RISK_TAKER,19,15,45,20,32
SAB3860,0.026971084466863388,0.0,0.0,0.08105327839656164,0.0,RISK_TAKER,25,22,42,34,33
SAC0374,0.03879377768098946,0.0,0.0497763925013973,0.009835322321841693,0.07254734462024667,AUTONOMOUS,39,37,14,32,36
SAC3963,0.0,0.0,0.0,0.02630851319993231,0.19080474444867795,AUTONOMOUS,34,23,40,47,27
SAD3259,0.06129261256904937,0.0,0.05803676290476524,0.0,0.08496307064037024,AUTONOMOUS,38,33,19,40,38
SAH2292,0.0,0.024676891240953888,0.0,0.05351074848930776,0.07446214515599395,AUTONOMOUS,41,18,14,22,31
SAL2493,0.01534968660241198,0.0,0.0,0.0,0.0,COMPLIANT,27,12,47,25,36
SAM2567,0.1213629900895996,0.14324661398681093,0.06427528012236665,0.0,0.15358997532806887,AUTONOMOUS,23,10,31,15,27
SAM3782,0.0,0.0,0.0,0.44982184195720354,0.057519259526066055,RISK_TAKER,35,20,16,23,22
SAM3855,0.0123243781706192,0.0,0.0,0.02595904519396985,0.0,RISK_TAKER,41,41,37,17,28
SAM3862,0.0,0.038748072170598453,0.0,0.052046434944295075,0.02444504393955276,RISK_TAKER,47,17,23,40,25
SAP1888,0.05828999298412422,0.0,0.03239670328469196,0.022542584751471202,0.03149742038290916,COMPLIANT,25,10,25,39,27
SAP2173,2.9156717396269254e-17,0.0,0.0,0.0,0.0,COMPLIANT,38,21,18,20,46
SAP3390,0.0,0.0,0.0,0.3628700975527737,0.0,RISK_TAKER,19,23,16,18,23
SAR1883,0.0,0.0,0.038649586200845895,0.047989857718948446,0.0,RISK_TAKER,47,34,22,46,32
SAR2066,0.007499207484512088,0.0,0.011179990360375213,0.09511213995469925,0.06530757151905552,RISK_TAKER,43,22,43,16,37
SAS1098,0.0,0.05704628002655005,0.0,0.01703022551548954,0.0,SOCIAL,15,20,19,33,28
SAT3766,0.0,0.0,0.0,0.1873088320559167,0.0,RISK_TAKER,25,29,36,45,27
SAV3457,0.0,0.0,0.0,0.5939822703635996,0.0,RISK_TAKER,17,20,23,19,32
SBD1557,0.0,0.0,0.0,0.06269293475634939,0.09878195164821749,AUTONOMOUS,20,32,47,41,31
SBG3983,0.016047581263191155,0.09346042036593616,0.061671088592209725,0.14058239668023037,0.0,RISK_TAKER,38,45,22,37,28
SBH3683,0.0,0.13273240058654334,0.0,0.049611680646166126,0.008040231243873555,SOCIAL,46,21,17,10,34
SBJ3628,2.6506106723881143e-17,0.06717907804209686,0.0,0.05636224709009876,0.0,SOCIAL,38,34,33,35,27
SBK3515,0.09217751376520632,0.0,0.02105813911681933,0.0,0.0,COMPLIANT,19,16,37,27,36
SBM2719,0.11533393527048036,0.0,0.11358313391235263,0.0,0.03196500451018893,COMPLIANT,20,34,10,50,23
SBO3115,0.0,0.0,0.0,0.3288191242479172,0.058843768807492966,RISK_TAKER,23,42,19,40,20
SBS1606,0.3484914876964029,0.06203504485472521,0.1943802197081518,0.34148365000580616,0.0,COMPLIANT,16,29,30,40,27
SBT2281,0.002918345018186819,0.0,0.0,0.28166194885259765,0.09684238505465115,RISK_TAKER,42,20,44,23,28
SBT2585,0.23519834444395102,0.0982547010862448,0.1465736455886958,0.3766390910335501,0.03417232600396091,RISK_TAKER,42,24,35,38,25
SBW3023,0.01948321938085986,0.17524522224133773,0.008240141393538005,0.7498004104776723,0.0,RISK_TAKER,30,41,32,21,45
SCB1280,0.0,0.0,0.0,0.46252749131524756,0.0,RISK_TAKER,34,34,25,30,28
SCB2814,0.10998756017778256,0.015343741697174665,0.054753635241741504,0.002727014575383353,0.07952056106718361,COMPLIANT,31,30,20,46,35
SCC0067,0.0,0.0,0.0,0.052772584907822724,0.0,RISK_TAKER,37,30,35,30,29
SCC1896,0.05411099969500708,0.0,0.0,0.1301633940218377,0.11831836437698318,RISK_TAKER,39,16,36,44,37
SCC2526,0.0033370154187611903,0.0,0.0,0.3030176963589047,0.0,RISK_TAKER,45,39,23,39,30
SCD2333,0.024579138235940948,0.26400390477418384,0.0,0.43379874029980103,0.0,RISK_TAKER,41,17,40,35,38
SCD3192,0.10203639216224761,0.04326779470639932,0.02460798312424327,0.5120011060599806,0.0,RISK_TAKER,12,46,35,40,28
SCE1877,0.24869082182086932,0.06194824153422538,0.19042246860669174,0.2027558891818283,0.14916781069386184,COMPLIANT,45,16,24,23,23
SCF0330,0.09558595918133089,0.011029995153056813,0.03239670328469196,0.050042394182267205,0.07460222488345866,COMPLIANT,39,38,21,39,33
SCG2695,0.0,0.0,0.0,0.3225389380346091,0.0,RISK_TAKER,45,44,12,20,32
SCH1013,0.06923831482597154,0.0,0.06702443953896212,0.0,0.08543175181367728,AUTONOMOUS,16,43,17,44,31
SCH3567,0.008781915433232012,0.016470735061378056,0.0,0.036973439213617856,0.04450614466408154,AUTONOMOUS,42,45,43,23,36
SCH3716,0.0,0.0,0.0,0.0,0.0,COMPLIANT,11,19,37,21,28
SCH3858,0.0,0.0,0.0,0.0405312527476481,0.11929227635810244,AUTONOMOUS,38,43,10,22,31
SCJ0179,0.0,0.0,0.0,0.475141700658847,0.0,RISK_TAKER,24,46,30,39,26
SCJ2279,0.08463630270235879,0.09841839031337166,0.0220608507854863,0.2711274236620443,0.02806362253474878,RISK_TAKER,30,24,19,15,22
SCL0022,0.0519871556561419,0.04383000656369847,0.0,0.5875993725915098,0.0,RISK_TAKER,35,25,24,41,24
SCL2577,0.041359709968269716,0.0,0.0,0.0061633144268274775,0.0,COMPLIANT,37,29,20,41,31
SCM0778,0.05322753569895351,0.10237821907202654,0.006901766994266028,0.02301557899663444,0.0,SOCIAL,23,45,34,19,30
SCM2538,0.0,0.0,0.0,0.012270005602053201,0.011076208123641906,RISK_TAKER,37,23,20,45,30
SCM3407,0.0,0.0,0.0,0.22103125297650678,0.0,RISK_TAKER,38,14,35,44,36
SCM3950,0.0,0.0,0.01677732570628659,0.0025468908341730037,0.16615337627504526,AUTONOMOUS,41,17,21,44,29
SCP1116,0.0,0.0,0.0,0.06317238899972465,0.0,RISK_TAKER,39,14,30,13,35
SCP3664,0.0,0.04877655289679988,0.0,0.03755806696250186,0.0,SOCIAL,20,45,42,37,28
SCR0898,0.0,0.0,0.0,0.0,0.0,COMPLIANT,38,46,15,27,29
SCR2455,0.0,0.09854459400902843,0.0,0.06634081402740988,0.0,SOCIAL,22,39,16,41,20
SDB3500,0.0,0.0,0.0,0.0,0.0,COMPLIANT,39,32,41,38,33
SDC2793,0.012749055501819142,0.03913614568586164,0.0,0.007501123744691044,0.0,SOCIAL,44,36,16,18,29
SDC3561,0.0,0.017035871829470986,0.0,0.4029661136544297,0.0,RISK_TAKER,38,36,44,23,31
SDE2662,0.0,0.0021231005416969934,0.0,0.0,0.0,SOCIAL,10,45,49,37,29
SDF3082,0.0,0.0,0.0,0.548133176450134,0.0,RISK_TAKER,38,33,18,13,33
SDH1556,0.0,0.0,0.0,0.17240914812993832,0.0,RISK_TAKER,23,45,30,30,32
SDH2394,0.0,0.0,0.0,0.0,0.0,COMPLIANT,15,33,31,39,28
SDM2550,0.0,0.10045595985456884,0.05188436026657715,0.0,0.0,SOCIAL,39,43,34,20,32
SDM3560,0.10363557398214647,0.07434675610422387,0.04616343349120692,0.36613388905593675,0.0,RISK_TAKER,21,20,10,19,32
SDN2932,0.0,0.0,0.0,0.5153194120892937,0.03911490825189572,RISK_TAKER,41,37,41,47,29
SDR1227,0.0,0.0,0.0,0.0,0.0,COMPLIANT,37,22,17,42,26
SDW0370,0.0,0.0,0.0,0.03344888234466637,0.0,RISK_TAKER,30,30,22,41,26
SED0972,0.0,0.0,0.0,0.24115057473695162,0.0,RISK_TAKER,17,19,12,30,27
SEM1862,0.06511674771149877,0.0,0.06744558087448474,0.30375583211726565,0.0,RISK_TAKER,37,25,40,24,37
SEM1983,0.059348578353917276,0.046736948816021945,0.05574237191089119,0.0,0.0,COMPLIANT,42,19,23,31,22
SEM2492,0.02199149498598068,0.06114433865530688,0.0,0.0,0.0,SOCIAL,17,33,35,44,25
SEN0534,0.15723739011873253,0.1517172522733214,0.13396598675971774,0.25131292363411817,0.11069467275741708,RISK_TAKER,40,21,14,15,23
SER0621,0.0,0.0,0.0,0.5302890578454691,0.0,RISK_TAKER,29,41,14,17,35
SER2158,0.0,0.034495744303268204,0.0,0.0,0.0,SOCIAL,12,38,41,32,32
SES2670,0.06059995870185323,0.022473595143994596,0.0435166860485504,0.0018568754414630881,0.08991440469012014,AUTONOMOUS,41,33,21,41,33
SFC2336,0.0,0.0,0.0,0.12044691790645574,0.0,RISK_TAKER,14,47,40,44,34
SFE0723,0.0,0.0,0.0,0.5402165006488786,0.0,RISK_TAKER,19,34,42,34,37
SFL0092,0.0,0.0,0.0013923754772724687,0.47420130477219324,0.16392372445117823,RISK_TAKER,44,15,30,41,39
SFM2226,0.0,0.0,0.0,0.0,0.0,COMPLIANT,47,47,49,35,20
SGB1636,0.0,0.0,0.009252423281353896,0.377588418942751,0.06585415272285564,RISK_TAKER,37,37,16,24,27
SGC1001,0.0,0.028796917729400236,0.0,0.0,0.061977288752321405,AUTONOMOUS,43,22,38,19,30
SGC2111,0.0,0.0,0.0,0.0,0.0,COMPLIANT,40,35,31,44,36
SGF2611,0.0,0.0,0.0,0.0,0.0,COMPLIANT,40,43,27,15,34
SGK1941,0.0,0.09963996564553948,0.0,0.03566643008593045,0.0076897621075535825,SOCIAL,42,40,26,35,30
SGM2153,0.0,0.0,0.0,0.029098977373858817,0.0,RISK_TAKER,30,42,37,36,32
SGP1124,0.1144645227968966,0.0,0.11339615930188582,0.2782269644144578,0.10152346974019634,RISK_TAKER,23,20,24,42,36
SGP2174,0.0,0.009177787620084128,0.0,0.1463690635044483,0.0,RISK_TAKER,35,47,40,47,29
SGR0658,0.06367857237287843,0.0,0.0,0.0543347891928661,0.0,COMPLIANT,44,39,14,16,33
SGR1164,0.1284421961851863,0.08445918321029795,0.07085746512122708,0.0,0.01608267164527637,COMPLIANT,20,26,18,20,18
SGV2780,0.0,0.06552213025851274,0.026612773594122077,0.0,0.0,SOCIAL,19,22,22,42,23
SGW0112,0.0,0.07514705001429596,0.0,0.4198936733365742,0.013279224775956102,RISK_TAKER,37,29,41,22,35
SGW0443,0.0,0.018607493984277416,0.0,0.0,0.0,SOCIAL,42,24,42,19,38
SHB2106,0.0,0.0,0.0,0.4684475717983368,0.0027938089423223136,RISK_TAKER,44,16,38,25,27
SHB3512,0.19750148715749022,0.007470321412266276,0.13395813750430677,0.6198142164589575,0.0012164590690169638,RISK_TAKER,17,19,40,17,35
SHC1585,0.0,0.0,0.0,0.2404062960911623,0.022132749691862817,RISK_TAKER,48,20,36,25,27
SHG1281,0.0,0.006114297999842327,0.0,0.6934276431550757,0.07116156149626292,RISK_TAKER,39,33,36,34,31
SHH0970,0.0,0.0,0.042310244719028625,0.0,0.0222132056705625,CAREFULL,34,19,40,19,34
SHM2429,0.0,0.0,0.0023609227540015696,0.43627403461536446,0.1344252712623224,RISK_TAKER,25,19,21,40,41
SHN0104,0.04894541306904039,0.0,0.05929368424246105,0.0,0.03811095509218845,CAREFULL,43,39,22,43,36
SHP1418,0.15146028218141486,0.11546066902077826,0.08526505472860736,0.48004320951432505,0.3217814327252658,RISK_TAKER,20,43,43,40,32
